customer_id,customer_name,age,monthly_income,avg_monthly_balance,transaction_frequency,avg_transaction_amount,account_type,credit_score,has_credit_card,has_personal_loan
CUST_1960,Mitchell Sellers,47,3108.56,953.68,4,21.59,Savings,715,True,False
CUST_1961,Erica Johnson,38,1946.66,402.23,3,22.72,Savings,693,True,False
CUST_1962,Sylvia Schroeder,26,1562.39,899.82,4,32.38,Savings,684,True,False
CUST_1963,Shannon Yu,34,2900.05,326.78,3,26.16,Checking,639,True,False
CUST_1964,Tom Foster,22,2611.79,698.89,3,34.04,Checking,771,False,False
CUST_1965,Eric Taylor,48,2404.96,1211.77,4,40.72,Checking,610,True,False
CUST_1966,Travis Conner,57,2591.58,1118.68,3,61.74,Savings,821,False,True
CUST_1967,Marie Thompson,55,2548.79,806.07,4,38.58,Savings,690,True,True
CUST_1968,Melissa Mcfarland,60,3189.21,410.08,2,13.29,Savings,736,True,False
CUST_1969,Courtney Chapman,36,3196.66,1058.24,5,67.8,Savings,730,True,True
CUST_1970,Eric Barker,53,2696.15,807.75,4,28.26,Savings,675,False,False
CUST_1971,Nicholas Rush,50,2897.2,50.0,2,43.83,Savings,680,True,False
CUST_1972,Jenna Gamble,30,2676.04,1113.05,3,53.93,Savings,671,False,False
CUST_1973,Amanda Guzman,31,2025.89,790.31,4,48.99,Premium,662,False,False
CUST_1974,Tracy Walker,50,2837.71,1280.98,4,66.88,Savings,825,True,False
CUST_1975,Taylor Taylor,46,1403.67,361.89,4,54.58,Savings,706,False,False
CUST_1976,Cynthia Haas,60,3035.93,50.0,5,27.77,Premium,675,True,True
CUST_1977,Stephen Davis,53,1536.98,911.63,2,88.57,Checking,698,True,True
CUST_1978,Margaret Tanner,61,2523.87,916.63,3,48.89,Checking,718,False,False
CUST_1979,Derek Wright,27,1769.9,123.73,3,42.05,Premium,675,False,False
CUST_1980,David Rodriguez,48,2702.26,408.6,3,64.28,Checking,767,False,False
CUST_1981,James Oconnor,23,2310.72,1902.09,2,49.99,Checking,715,True,False
CUST_1982,Stacey Snyder,18,1270.16,677.76,3,52.98,Checking,647,False,True
CUST_1983,Joshua Garcia,24,2613.8,1092.38,2,94.84,Checking,712,True,False
CUST_1984,Sean Curtis,44,1948.05,539.74,6,39.5,Savings,699,True,False
CUST_1985,Carla Jones,38,2920.76,50.0,4,38.64,Checking,824,False,False
CUST_1986,Elizabeth Flores,45,2334.22,731.9,2,47.33,Savings,647,True,True
CUST_1987,Angela Jackson,33,2596.95,693.76,1,66.43,Checking,692,True,False
CUST_1988,Nicholas Payne,63,1694.95,640.05,4,14.87,Savings,683,False,True
CUST_1989,Anna Wheeler,40,1940.45,754.14,4,5.69,Savings,582,True,True
CUST_1990,Karen Johnson,37,2027.57,905.71,2,33.26,Checking,709,False,True
CUST_1991,Carmen Preston,55,2904.47,739.95,6,12.32,Savings,811,False,False
CUST_1992,Brian Harris,42,3451.58,294.4,3,36.5,Savings,668,True,True
CUST_1993,Michael Bowen,45,1796.55,994.47,0,55.05,Premium,632,False,False
CUST_1994,Deborah Campbell,22,3051.23,50.0,3,27.19,Premium,736,False,False
CUST_1995,Anthony Armstrong,38,886.88,50.0,1,16.46,Savings,730,True,True
CUST_1996,Brittany Ward,35,1537.21,1095.67,2,46.39,Premium,731,True,False
CUST_1997,Edward Stanley,64,1694.15,1002.81,3,62.25,Savings,708,True,False
CUST_1998,Christina Johnson,23,1431.66,777.04,2,11.1,Checking,685,True,True
CUST_1999,Edgar Miller,46,1277.61,241.82,3,61.4,Savings,741,True,True
CUST_2000,Elizabeth Sanders,36,2608.67,516.84,3,61.35,Savings,675,True,True
